dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.891446,3.175939,4.526678,3.300575,-1.313359,-0.680868,6.051240
0.020000,5.955082,3.160504,4.592159,3.274053,-1.326077,-0.635894,6.039197
0.020000,6.018008,3.144435,4.657104,3.247270,-1.339157,-0.653989,6.027105
0.020000,6.080213,3.127745,4.721509,3.220232,-1.351926,-0.638420,6.014977
0.020000,6.141684,3.110449,4.785367,3.192928,-1.365193,-0.663372,6.002828
0.020000,6.202413,3.092563,4.848675,3.165388,-1.376996,-0.590139,5.990672
0.020000,6.262388,3.074104,4.911427,3.137598,-1.389496,-0.625023,5.978523
0.020000,6.321602,3.055089,4.973619,3.109581,-1.400866,-0.568471,5.966394
0.020000,6.380045,3.035538,5.035245,3.081327,-1.412675,-0.590486,5.954297
0.020000,6.437710,3.015469,5.096302,3.052849,-1.423880,-0.560216,5.942246
0.020000,6.484534,2.998959,5.145952,2.482471,-28.518914,-1354.751728,5.957525
0.020000,6.529043,2.984595,5.192721,2.338484,-7.199375,1065.976981,5.982538
0.020000,6.576569,2.970303,5.242350,2.481454,7.148509,717.394176,5.997955
0.020000,6.626728,2.955815,5.294559,2.610429,6.448763,-34.987308,6.004564
0.020000,6.679236,2.940784,5.349176,2.730854,6.021221,-21.377087,6.002843
0.020000,6.733899,2.924792,5.406131,2.847732,5.843942,-8.863943,5.992992
0.020000,6.790586,2.907344,5.465442,2.965571,5.891931,2.399463,5.974956
0.020000,6.849200,2.887865,5.527208,3.088301,6.136477,12.227290,5.948458
0.020000,6.909638,2.865681,5.591589,3.219056,6.537782,20.065244,5.913046
0.020000,6.971737,2.840015,5.658783,3.359667,7.030559,24.638861,5.868162
0.020000,7.035191,2.810001,5.728977,3.509736,7.503446,23.644348,5.813273
0.020000,7.099457,2.774735,5.802283,3.665301,7.778221,13.738745,5.748067
0.020000,7.163643,2.733393,5.878632,3.817413,7.605596,-8.631251,5.672735
0.020000,7.226453,2.685427,5.957662,3.951502,6.704472,-45.056207,5.588290
0.020000,7.286237,2.630804,6.038642,4.049024,4.876072,-91.420024,5.496791
0.020000,7.341233,2.570187,6.120489,4.092349,2.166275,-135.489803,5.401291
0.020000,7.389924,2.504919,6.201919,4.071501,-1.042382,-160.432852,5.305406
0.020000,7.431380,2.436760,6.281695,3.988791,-4.135532,-154.657507,5.212625
0.020000,7.465388,2.367506,6.358849,3.857688,-6.555139,-120.980357,5.125673
0.020000,7.492348,2.298651,6.432793,3.697225,-8.023148,-73.400460,5.046204
0.020000,7.513032,2.231246,6.503301,3.525379,-8.592325,-28.458858,4.974857
0.020000,7.528359,2.165910,6.570410,3.355486,-8.494632,4.884659,4.911519
